acidity_id;wine_id;fixed_acidity;volatile_acidity;citric_acid
2436;2436;7.0;0.39;0.31
2437;2437;6.2;0.22;0.27
2438;2438;7.0;0.24;0.36
2439;2439;6.6;0.27;0.3
2440;2440;7.8;0.16;0.41
2441;2441;7.7;0.27;0.34
2442;2442;7.4;0.31;0.74
2443;2443;8.0;0.45;0.36
2444;2444;6.6;0.16;0.29
2445;2445;8.3;0.21;0.4
2446;2446;7.2;0.32;0.33
2447;2447;6.6;0.16;0.3
2448;2448;8.4;0.16;0.33
2449;2449;7.5;0.23;0.32
2450;2450;6.2;0.17;0.3
2451;2451;6.9;0.39;0.22
2452;2452;6.9;0.41;0.22
2453;2453;7.5;0.38;0.33
2454;2454;7.3;0.42;0.38
2455;2455;7.3;0.34;0.39
2456;2456;7.8;0.23;0.28
2457;2457;9.0;0.245;0.38
2458;2458;6.9;0.2;0.4
2459;2459;7.4;0.19;0.42
2460;2460;8.2;0.2;0.36
2461;2461;8.0;0.59;0.71
2462;2462;7.9;0.14;0.45
2463;2463;6.8;0.24;0.4
2464;2464;9.7;0.14;0.59
2465;2465;9.2;0.15;0.68
2466;2466;9.4;0.17;0.55
2467;2467;5.2;0.365;0.08
2468;2468;6.3;0.23;0.22
2469;2469;9.6;0.25;0.54
2470;2470;9.2;0.32;0.42
2471;2471;6.4;0.31;0.4
2472;2472;8.1;0.2;0.36
2473;2473;7.9;0.255;0.26
2474;2474;7.0;0.15;0.34
2475;2475;6.4;0.15;0.31
2476;2476;6.4;0.25;0.53
2477;2477;7.6;0.19;0.42
2478;2478;7.3;0.43;0.37
2479;2479;5.1;0.31;0.3
2480;2480;6.2;0.2;0.26
2481;2481;6.9;0.16;0.35
2482;2482;7.7;0.32;0.48
2483;2483;6.5;0.22;0.72
2484;2484;6.8;0.26;0.33
2485;2485;5.2;0.37;0.33
2486;2486;8.4;0.19;0.43
2487;2487;8.3;0.21;0.41
2488;2488;6.8;0.15;0.32
2489;2489;7.9;0.16;0.64
2490;2490;7.8;0.21;0.39
2491;2491;9.0;0.24;0.5
2492;2492;5.7;0.21;0.24
2493;2493;7.8;0.29;0.36
2494;2494;6.7;0.18;0.3
2495;2495;8.4;0.58;0.27
2496;2496;7.2;0.16;0.32
2497;2497;7.6;0.54;0.23
2498;2498;6.6;0.25;0.31
2499;2499;7.3;0.23;0.37
2500;2500;7.3;0.39;0.37
2501;2501;7.0;0.46;0.39
2502;2502;8.2;0.35;0.4
2503;2503;9.2;0.35;0.39
2504;2504;8.0;0.57;0.39
2505;2505;6.5;0.37;0.33
2506;2506;7.8;0.13;0.3
2507;2507;7.6;0.19;0.41
2508;2508;7.3;0.22;0.41
2509;2509;6.3;0.29;0.4
2510;2510;6.8;0.35;0.32
2511;2511;6.5;0.19;0.32
2512;2512;6.2;0.12;0.26
2513;2513;6.0;0.13;0.28
2514;2514;6.4;0.25;0.33
2515;2515;6.9;0.32;0.16
2516;2516;6.7;0.13;0.28
2517;2517;7.0;0.14;0.41
2518;2518;7.6;0.27;0.24
2519;2519;7.4;0.64;0.47
2520;2520;7.6;0.28;0.39
2521;2521;8.3;0.26;0.41
2522;2522;10.7;0.22;0.56
2523;2523;6.9;0.23;0.34
2524;2524;6.2;0.3;0.32
2525;2525;6.9;0.27;0.41
2526;2526;6.9;0.28;0.41
2527;2527;6.9;0.28;0.3
2528;2528;6.9;0.46;0.2
2529;2529;6.9;0.38;0.32
2530;2530;5.7;0.43;0.3
2531;2531;6.6;0.56;0.16
2532;2532;7.1;0.36;0.56
2533;2533;6.8;0.23;0.4
2534;2534;6.2;0.33;0.29
2535;2535;5.6;0.49;0.13
2536;2536;6.6;0.42;0.33
2537;2537;7.3;0.18;0.29
2538;2538;8.1;0.19;0.4
2539;2539;5.9;0.19;0.26
2540;2540;6.2;0.16;0.47
2541;2541;5.7;0.135;0.3
2542;2542;6.9;0.19;0.33
2543;2543;7.3;0.25;0.36
2544;2544;7.0;0.2;0.34
2545;2545;6.3;0.67;0.48
2546;2546;7.4;0.4;0.29
2547;2547;7.1;0.26;0.31
2548;2548;9.0;0.31;0.48
2549;2549;6.3;0.39;0.24
2550;2550;8.2;0.22;0.36
2551;2551;7.1;0.19;0.28
2552;2552;7.9;0.2;0.34
2553;2553;7.1;0.26;0.32
2554;2554;6.9;0.3;0.33
2555;2555;8.1;0.29;0.49
2556;2556;5.8;0.17;0.3
2557;2557;5.9;0.415;0.02
2558;2558;6.6;0.23;0.26
2559;2559;8.6;0.55;0.35
2560;2560;6.9;0.35;0.74
2561;2561;7.6;0.14;0.74
2562;2562;9.2;0.28;0.49
2563;2563;6.2;0.18;0.49
2564;2564;5.3;0.165;0.24
2565;2565;9.8;0.25;0.74
2566;2566;6.8;0.22;0.49
2567;2567;7.2;0.22;0.49
2568;2568;7.4;0.25;0.49
2569;2569;8.2;0.18;0.49
2570;2570;6.1;0.22;0.49
2571;2571;7.0;0.39;0.24
2572;2572;6.5;0.36;0.49
2573;2573;7.1;0.29;0.49
2574;2574;6.9;0.23;0.24
2575;2575;8.5;0.56;0.74
2576;2576;6.3;0.23;0.49
2577;2577;6.1;0.25;0.49
2578;2578;7.2;0.26;0.74
2579;2579;7.2;0.31;0.24
2580;2580;8.0;0.25;0.49
2581;2581;7.0;0.18;0.49
2582;2582;7.8;0.43;0.49
2583;2583;8.3;0.2;0.74
2584;2584;6.3;0.27;0.49
2585;2585;7.4;0.16;0.49
2586;2586;6.9;0.19;0.49
2587;2587;7.2;0.4;0.49
2588;2588;7.6;0.52;0.49
2589;2589;8.3;0.21;0.49
2590;2590;6.9;0.34;0.74
2591;2591;7.1;0.22;0.74
2592;2592;7.9;0.11;0.49
2593;2593;8.5;0.17;0.74
2594;2594;6.4;0.145;0.49
2595;2595;8.3;0.19;0.49
2596;2596;8.0;0.44;0.49
2597;2597;7.0;0.2;0.74
2598;2598;7.1;0.25;0.49
2599;2599;6.5;0.24;0.24
2600;2600;7.8;0.21;0.49
2601;2601;7.0;0.2;0.49
2602;2602;6.9;0.25;0.24
2603;2603;7.2;0.08;0.49
2604;2604;7.1;0.85;0.49
2605;2605;7.6;0.51;0.24
2606;2606;7.9;0.22;0.24
2607;2607;7.7;0.16;0.49
2608;2608;6.6;0.25;0.24
2609;2609;6.7;0.16;0.49
2610;2610;7.5;0.32;0.24
2611;2611;7.4;0.28;0.49
2612;2612;6.2;0.15;0.49
2613;2613;6.7;0.25;0.74
2614;2614;6.5;0.26;0.74
2615;2615;7.9;0.16;0.74
2616;2616;5.6;0.185;0.49
2617;2617;7.5;0.2;0.49
2618;2618;8.0;0.3;0.49
2619;2619;8.0;0.34;0.49
2620;2620;7.7;0.35;0.49
2621;2621;7.6;0.29;0.49
2622;2622;6.7;0.62;0.24
2623;2623;6.8;0.27;0.49
2624;2624;7.7;0.27;0.49
2625;2625;6.7;0.51;0.24
2626;2626;7.4;0.19;0.49
2627;2627;8.3;0.2;0.49
2628;2628;6.6;0.3;0.24
2629;2629;6.8;0.36;0.24
2630;2630;7.0;0.17;0.74
2631;2631;9.2;0.18;0.49
2632;2632;8.1;0.2;0.49
2633;2633;7.8;0.26;0.74
2634;2634;6.8;0.21;0.49
2635;2635;7.9;0.2;0.49
2636;2636;8.0;0.18;0.49
2637;2637;8.8;0.23;0.74
2638;2638;7.3;0.22;0.49
2639;2639;7.3;0.22;0.49
2640;2640;7.3;0.155;0.49
2641;2641;8.2;0.22;0.49
2642;2642;8.2;0.24;0.49
2643;2643;8.4;0.23;0.49
2644;2644;8.3;0.2;0.49
2645;2645;6.9;0.21;0.49
2646;2646;8.0;0.25;0.49
2647;2647;6.6;0.21;0.49
2648;2648;7.2;0.27;0.74
2649;2649;14.2;0.27;0.49
2650;2650;7.9;0.28;0.49
2651;2651;7.4;0.27;0.49
2652;2652;8.1;0.3;0.49
2653;2653;7.5;0.23;0.49
2654;2654;7.3;0.26;0.49
2655;2655;7.1;0.18;0.74
2656;2656;8.5;0.15;0.49
2657;2657;8.9;0.13;0.49
2658;2658;8.1;0.28;0.49
2659;2659;6.0;0.17;0.49
2660;2660;7.1;0.53;0.24
2661;2661;7.2;0.16;0.49
2662;2662;7.3;0.14;0.49
2663;2663;7.9;0.12;0.49
2664;2664;6.7;0.29;0.49
2665;2665;6.7;0.3;0.49
2666;2666;7.1;0.36;0.24
2667;2667;7.9;0.18;0.49
2668;2668;6.6;0.19;0.99
2669;2669;7.3;0.21;0.49
2670;2670;6.9;0.3;0.49
2671;2671;7.9;0.42;0.49
2672;2672;6.9;0.24;0.49
2673;2673;7.6;0.23;0.49
2674;2674;6.2;0.43;0.49
2675;2675;8.8;0.35;0.49
2676;2676;7.8;0.3;0.74
2677;2677;9.1;0.28;0.49
2678;2678;7.1;0.34;0.49
2679;2679;8.5;0.19;0.49
2680;2680;7.6;0.18;0.49
2681;2681;7.5;0.19;0.49
2682;2682;7.4;0.3;0.49
2683;2683;6.7;0.3;0.74
2684;2684;6.6;0.3;0.74
2685;2685;6.9;0.22;0.49
2686;2686;7.8;0.26;0.49
2687;2687;8.5;0.17;0.49
2688;2688;6.8;0.17;0.74
2689;2689;6.2;0.27;0.49
2690;2690;7.1;0.64;0.49
2691;2691;6.4;0.18;0.74
2692;2692;7.6;0.31;0.49
2693;2693;9.8;0.31;0.49
2694;2694;9.0;0.3;0.49
2695;2695;8.4;0.24;0.49
2696;2696;6.4;0.25;0.74
2697;2697;7.3;0.3;0.74
2698;2698;9.3;0.31;0.49
2699;2699;7.0;0.27;0.74
2700;2700;7.9;0.14;0.74
2701;2701;6.4;0.12;0.49
2702;2702;6.8;0.21;0.74
2703;2703;8.6;0.16;0.49
2704;2704;7.0;0.29;0.49
2705;2705;6.4;0.27;0.49
2706;2706;6.6;0.55;0.01
2707;2707;6.3;0.24;0.74
2708;2708;6.7;0.33;0.49
2709;2709;8.2;0.34;0.49
2710;2710;5.6;0.39;0.24
2711;2711;5.6;0.41;0.24
2712;2712;6.7;0.41;0.01
2713;2713;7.1;0.26;0.49
2714;2714;7.5;0.32;0.49
2715;2715;5.8;0.19;0.49
2716;2716;6.9;0.27;0.49
2717;2717;8.1;0.2;0.49
2718;2718;8.2;0.26;0.49
2719;2719;7.8;0.26;0.49
2720;2720;8.0;0.14;0.49
2721;2721;8.0;0.29;0.49
2722;2722;7.5;0.19;0.49
2723;2723;6.9;0.34;0.49
2724;2724;6.2;0.2;0.49
2725;2725;6.4;0.37;0.49
2726;2726;6.2;0.22;0.49
2727;2727;8.9;0.32;0.49
2728;2728;6.5;0.44;0.49
2729;2729;7.0;0.14;0.49
2730;2730;9.0;0.17;0.49
2731;2731;6.4;0.26;0.49
2732;2732;9.0;0.22;0.49
2733;2733;8.2;0.2;0.49
2734;2734;7.8;0.15;0.24
2735;2735;6.9;0.25;0.24
2736;2736;7.1;0.28;0.49
2737;2737;7.4;0.19;0.49
2738;2738;8.3;0.25;0.49
2739;2739;7.5;0.14;0.74
2740;2740;7.8;0.49;0.49
2741;2741;8.1;0.12;0.49
2742;2742;7.6;0.47;0.49
2743;2743;7.9;0.22;0.49
2744;2744;6.4;0.22;0.49
2745;2745;7.3;0.19;0.49
2746;2746;8.1;0.3;0.49
2747;2747;7.5;0.24;0.49
2748;2748;7.8;0.21;0.49
2749;2749;7.1;0.3;0.49
2750;2750;6.9;0.26;0.49
2751;2751;7.6;0.31;0.49
2752;2752;6.4;0.42;0.74
2753;2753;8.2;0.29;0.49
2754;2754;7.9;0.33;0.28
2755;2755;6.6;0.46;0.49
2756;2756;7.8;0.28;0.49
2757;2757;5.8;0.15;0.49
2758;2758;7.8;0.4;0.49
2759;2759;6.6;0.31;0.49
2760;2760;6.6;0.325;0.49
2761;2761;6.6;0.27;0.49
2762;2762;6.7;0.26;0.49
2763;2763;6.7;0.21;0.49
2764;2764;8.1;0.28;0.46
2765;2765;6.5;0.13;0.37
2766;2766;7.8;0.445;0.56
2767;2767;8.8;0.39;0.34
2768;2768;7.9;0.18;0.33
2769;2769;7.1;0.31;0.38
2770;2770;7.8;0.24;0.18
2771;2771;7.0;0.35;0.3
2772;2772;6.6;0.26;0.31
2773;2773;6.6;0.27;0.31
2774;2774;6.8;0.22;0.29
2775;2775;6.2;0.27;0.32
2776;2776;7.3;0.23;0.37
2777;2777;6.2;0.3;0.2
2778;2778;6.4;0.35;0.2
2779;2779;7.6;0.32;0.34
2780;2780;6.3;0.31;0.3
2781;2781;7.2;0.25;0.28
2782;2782;7.3;0.26;0.33
2783;2783;7.4;0.26;0.37
2784;2784;6.7;0.25;0.26
2785;2785;7.1;0.16;0.25
2786;2786;9.0;0.43;0.3
2787;2787;7.0;0.24;0.3
2788;2788;6.7;0.265;0.22
2789;2789;7.7;0.12;0.32
2790;2790;7.2;0.21;0.33
2791;2791;8.5;0.32;0.36
2792;2792;6.9;0.18;0.3
2793;2793;6.3;0.26;0.29
2794;2794;6.7;0.26;0.3
2795;2795;7.9;0.29;0.36
2796;2796;6.5;0.27;0.19
2797;2797;6.7;0.33;0.42
2798;2798;6.7;0.31;0.42
2799;2799;6.6;0.25;0.31
2800;2800;6.4;0.24;0.22
2801;2801;6.8;0.26;0.29
2802;2802;7.0;0.61;0.26
2803;2803;6.8;0.22;0.3
2804;2804;8.1;0.31;0.24
2805;2805;7.0;0.2;0.3
2806;2806;7.9;0.18;0.37
2807;2807;6.6;0.34;0.27
2808;2808;6.8;0.3;0.24
2809;2809;6.5;0.18;0.34
2810;2810;7.0;0.21;0.31
2811;2811;6.8;0.27;0.32
2812;2812;9.3;0.2;0.33
2813;2813;5.8;0.23;0.27
2814;2814;7.6;0.2;0.39
2815;2815;8.2;0.15;0.48
2816;2816;7.5;0.4;1.0
2817;2817;7.0;0.13;0.3
2818;2818;6.9;0.17;0.22
2819;2819;7.0;0.3;0.32
2820;2820;7.6;0.445;0.44
2821;2821;7.5;0.22;0.33
2822;2822;9.2;0.23;0.3
2823;2823;8.7;0.34;0.46
2824;2824;6.6;0.545;0.04
2825;2825;8.1;0.3;0.31
2826;2826;6.9;0.16;0.3
2827;2827;8.0;0.32;0.36
2828;2828;6.1;0.22;0.23
2829;2829;7.5;0.15;0.38
2830;2830;8.4;0.29;0.29
2831;2831;6.6;0.37;0.47
2832;2832;7.7;0.38;0.4
2833;2833;6.3;0.25;0.23
2834;2834;8.3;0.3;0.36
2835;2835;6.6;0.22;0.58
2836;2836;6.1;0.34;0.31
2837;2837;7.5;0.22;0.29
2838;2838;8.0;0.27;0.24
2839;2839;6.1;0.17;0.27
2840;2840;7.4;0.18;0.3
2841;2841;6.7;0.16;0.28
2842;2842;6.1;0.255;0.44
2843;2843;7.4;0.23;0.25
2844;2844;6.4;0.16;0.28
2845;2845;6.7;0.27;0.25
2846;2846;6.9;0.29;0.23
2847;2847;9.6;0.21;0.28
2848;2848;6.6;0.62;0.2
2849;2849;6.4;0.28;0.19
2850;2850;8.0;0.3;0.28
2851;2851;6.4;0.17;0.27
2852;2852;7.3;0.21;0.3
2853;2853;6.6;0.32;0.26
2854;2854;7.4;0.32;0.22
2855;2855;6.6;0.37;0.07
2856;2856;7.7;0.43;0.28
2857;2857;7.8;0.39;0.26
2858;2858;6.5;0.18;0.26
2859;2859;7.8;0.4;0.26
2860;2860;6.9;0.19;0.28
2861;2861;7.7;0.49;1.0
2862;2862;6.6;0.25;0.35
2863;2863;6.4;0.15;0.36
2864;2864;8.4;0.17;0.31
2865;2865;6.1;0.32;0.37
2866;2866;8.5;0.21;0.26
2867;2867;8.7;0.45;0.4
2868;2868;6.7;0.24;0.29
2869;2869;7.4;0.33;0.26
2870;2870;7.2;0.26;0.3
2871;2871;8.2;0.36;0.29
2872;2872;7.8;0.2;0.24
2873;2873;9.4;0.16;0.3
2874;2874;6.4;0.33;0.24
2875;2875;7.8;0.22;0.36
2876;2876;7.4;0.35;0.31
2877;2877;6.6;0.37;0.24
2878;2878;6.7;0.37;0.41
2879;2879;7.1;0.37;0.32
2880;2880;6.9;0.25;0.27
2881;2881;6.8;0.23;0.29
2882;2882;6.4;0.26;0.21
2883;2883;7.6;0.3;0.22
2884;2884;9.4;0.16;0.23
2885;2885;7.5;0.33;0.39
2886;2886;7.6;0.38;0.2
2887;2887;8.8;0.2;0.43
2888;2888;6.6;0.36;0.21
2889;2889;5.6;0.46;0.24
2890;2890;7.2;0.15;0.38
2891;2891;8.2;0.42;0.29
2892;2892;6.8;0.3;0.35
2893;2893;6.7;0.27;0.3
2894;2894;7.2;0.5;0.0
2895;2895;6.0;0.26;0.29
2896;2896;6.8;0.33;0.28
2897;2897;7.4;0.29;0.31
2898;2898;7.3;0.19;0.24
2899;2899;6.5;0.32;0.12
2900;2900;7.1;0.32;0.4
2901;2901;7.3;0.17;0.23
2902;2902;7.7;0.44;0.24
2903;2903;7.4;0.49;0.24
2904;2904;6.4;0.21;0.3
2905;2905;8.0;0.55;0.42
2906;2906;7.0;0.19;0.23
2907;2907;7.2;0.24;0.29
2908;2908;6.5;0.34;0.36
2909;2909;6.9;0.18;0.33
2910;2910;8.2;0.18;0.31
2911;2911;8.3;0.28;0.45
2912;2912;6.1;0.34;0.46
2913;2913;7.4;0.44;0.2
2914;2914;7.6;0.26;0.58
2915;2915;8.7;0.49;0.57
2916;2916;7.0;0.24;0.25
2917;2917;7.1;0.25;0.25
2918;2918;6.4;0.18;0.31
2919;2919;8.3;0.27;0.39
2920;2920;6.8;0.24;0.35
2921;2921;8.0;0.22;0.28
2922;2922;10.0;0.91;0.42
2923;2923;8.9;0.34;0.34
2924;2924;8.9;0.33;0.34
2925;2925;6.7;0.18;0.19
2926;2926;7.8;0.2;0.28
2927;2927;7.3;0.13;0.31
2928;2928;6.6;0.28;0.3
2929;2929;7.1;0.25;0.3
2930;2930;7.6;0.36;0.44
2931;2931;7.6;0.27;0.25
2932;2932;6.9;0.37;0.28
2933;2933;7.4;0.21;0.27
2934;2934;8.2;0.18;0.28
2935;2935;6.3;0.19;0.21
2936;2936;7.0;0.21;0.22
2937;2937;5.8;0.33;0.2
2938;2938;7.9;0.29;0.31
2939;2939;6.6;0.31;0.38
2940;2940;8.0;0.19;0.3
2941;2941;8.0;0.2;0.36
2942;2942;8.0;0.25;0.26
2943;2943;7.2;0.2;0.61
2944;2944;7.7;0.3;0.42
2945;2945;6.4;0.22;0.32
2946;2946;7.0;0.53;0.02
2947;2947;7.3;0.24;0.41
2948;2948;7.2;0.24;0.4
2949;2949;7.6;0.15;0.4
2950;2950;7.6;0.33;0.41
2951;2951;6.8;0.24;0.31
2952;2952;6.8;0.35;0.44
2953;2953;7.9;0.26;0.33
2954;2954;7.5;0.29;0.67
2955;2955;7.2;0.31;0.41
2956;2956;6.7;0.44;0.31
2957;2957;10.0;0.23;0.27
2958;2958;7.4;0.21;0.3
2959;2959;8.8;0.23;0.35
2960;2960;7.8;0.34;0.27
2961;2961;6.0;0.28;0.35
2962;2962;7.9;0.37;0.3
2963;2963;7.2;0.36;0.36
2964;2964;7.6;0.13;0.34
2965;2965;6.6;0.25;0.36
2966;2966;7.1;0.18;0.26
2967;2967;7.9;0.3;0.27
2968;2968;8.3;0.23;0.3
2969;2969;6.8;0.43;0.3
2970;2970;6.6;0.35;0.29
2971;2971;7.3;0.22;0.5
2972;2972;8.1;0.26;0.33
2973;2973;7.0;0.12;0.19
2974;2974;8.2;0.37;0.27
2975;2975;7.6;0.26;0.36
2976;2976;6.3;0.2;0.58
2977;2977;6.3;0.22;0.57
2978;2978;7.1;0.25;0.28
2979;2979;7.0;0.27;0.32
2980;2980;8.8;0.34;0.33
2981;2981;9.2;0.27;0.34
2982;2982;7.1;0.49;0.22
2983;2983;9.2;0.71;0.23
2984;2984;7.2;0.47;0.65
2985;2985;6.8;0.28;0.36
2986;2986;7.3;0.13;0.27
2987;2987;7.2;0.16;0.35
2988;2988;6.8;0.31;0.32
2989;2989;8.3;0.36;0.57
2990;2990;6.3;0.25;0.44
2991;2991;6.0;0.45;0.42
2992;2992;8.1;0.26;0.3
2993;2993;6.4;0.22;0.32
2994;2994;5.7;0.45;0.42
2995;2995;7.2;0.19;0.31
2996;2996;6.7;0.31;0.44
2997;2997;8.0;0.25;0.13
2998;2998;9.9;1.005;0.46
2999;2999;8.1;0.31;0.36
3000;3000;8.1;0.24;0.38
3001;3001;6.4;0.29;0.28
3002;3002;7.2;0.15;0.33
3003;3003;7.0;0.12;0.32
3004;3004;7.4;0.32;0.55
3005;3005;8.5;0.17;0.31
3006;3006;9.5;0.21;0.47
3007;3007;8.2;0.21;0.48
3008;3008;6.8;0.31;0.42
3009;3009;6.8;0.27;0.28
3010;3010;7.4;0.21;0.3
3011;3011;8.0;0.23;0.35
3012;3012;7.6;0.2;0.31
3013;3013;6.3;0.41;0.3
3014;3014;8.3;0.49;0.43
3015;3015;7.6;0.2;0.26
3016;3016;7.5;0.26;0.26
3017;3017;6.8;0.27;0.35
3018;3018;6.8;0.28;0.37
3019;3019;8.4;0.2;0.27
3020;3020;7.9;0.33;0.26
3021;3021;7.5;0.38;0.5
3022;3022;7.6;0.2;0.3
3023;3023;8.1;0.19;0.58
3024;3024;7.6;0.16;0.41
3025;3025;8.1;0.22;0.28
3026;3026;8.0;0.22;0.32
3027;3027;7.1;0.33;0.3
3028;3028;6.4;0.43;0.27
3029;3029;7.0;0.12;0.28
3030;3030;7.4;0.3;0.22
3031;3031;7.0;0.28;0.33
3032;3032;8.4;0.2;0.38
3033;3033;7.3;0.18;0.31
3034;3034;6.8;0.31;0.09
3035;3035;6.7;0.31;0.08
3036;3036;7.6;0.17;0.35
3037;3037;7.4;0.26;0.31
3038;3038;5.6;0.18;0.31
3039;3039;7.2;0.15;0.39
3040;3040;8.0;0.4;0.33
3041;3041;7.0;0.25;0.56
3042;3042;6.8;0.18;0.46
3043;3043;6.6;0.32;0.22
3044;3044;9.0;0.55;0.3
3045;3045;6.9;0.19;0.39
3046;3046;6.3;0.41;0.33
3047;3047;7.0;0.2;0.34
3048;3048;7.7;0.26;0.34
3049;3049;6.3;0.21;0.28
3050;3050;7.6;0.34;0.39
3051;3051;8.0;0.43;0.4
3052;3052;7.5;0.3;0.71
3053;3053;6.4;0.26;0.4
3054;3054;6.9;0.32;0.15
3055;3055;8.9;0.21;0.34
3056;3056;9.5;0.42;0.41
3057;3057;7.6;0.29;0.26
3058;3058;6.5;0.25;0.2
3059;3059;7.2;0.23;0.33
3060;3060;7.9;0.35;0.36
3061;3061;8.8;0.2;0.28
3062;3062;5.7;0.27;0.32
3063;3063;5.5;0.14;0.27
3064;3064;8.7;0.24;0.35
3065;3065;6.7;0.3;0.45
3066;3066;5.6;0.13;0.27
3067;3067;7.4;0.18;0.34
3068;3068;5.7;0.385;0.04
3069;3069;8.3;0.33;0.43
3070;3070;6.8;0.34;0.44
3071;3071;6.8;0.33;0.44
3072;3072;6.3;0.28;0.24
3073;3073;11.8;0.23;0.38
3074;3074;6.8;0.21;0.27
3075;3075;8.6;0.485;0.29
3076;3076;7.3;0.29;0.29
3077;3077;6.7;0.31;0.31
3078;3078;7.3;0.29;0.37
3079;3079;5.7;0.46;0.46
3080;3080;6.8;0.28;0.44
3081;3081;6.7;0.23;0.33
3082;3082;6.9;0.17;0.25
3083;3083;7.6;0.18;0.36
3084;3084;6.6;0.22;0.28
3085;3085;7.8;0.27;0.28
3086;3086;7.7;0.28;0.29
3087;3087;7.6;0.29;0.29
3088;3088;5.7;0.32;0.18
3089;3089;7.1;0.33;0.25
3090;3090;7.3;0.34;0.3
3091;3091;6.5;0.19;0.26
3092;3092;6.6;0.23;0.27
3093;3093;6.6;0.27;0.29
3094;3094;6.8;0.36;0.32
3095;3095;7.0;0.22;0.39
3096;3096;5.9;0.17;0.3
3097;3097;7.4;0.45;0.32
3098;3098;7.5;0.42;0.14
3099;3099;7.5;0.33;0.32
3100;3100;9.4;0.3;0.32
3101;3101;7.9;0.17;0.32
3102;3102;8.2;0.17;0.32
3103;3103;8.3;0.17;0.31
3104;3104;8.7;0.15;0.3
3105;3105;7.2;0.25;0.19
3106;3106;7.2;0.24;0.19
3107;3107;5.3;0.76;0.03
3108;3108;6.6;0.22;0.53
3109;3109;8.4;0.28;0.4
3110;3110;6.8;0.32;0.34
3111;3111;6.7;0.24;0.33
3112;3112;7.4;0.18;0.36
3113;3113;6.0;0.16;0.3
3114;3114;6.8;0.28;0.35
3115;3115;6.2;0.34;0.3
3116;3116;6.0;0.27;0.15
3117;3117;8.5;0.24;0.47
3118;3118;8.1;0.24;0.33
3119;3119;7.7;0.23;0.31
3120;3120;6.5;0.22;0.25
3121;3121;5.7;0.33;0.15
3122;3122;6.8;0.2;0.27
3123;3123;7.7;0.26;0.32
3124;3124;6.4;0.2;0.32
3125;3125;8.0;0.16;0.36
3126;3126;6.8;0.25;0.27
3127;3127;7.7;0.39;0.28
3128;3128;6.9;0.26;0.33
3129;3129;6.0;0.28;0.22
3130;3130;6.5;0.43;0.28
3131;3131;9.1;0.33;0.38
3132;3132;5.9;0.5;0.05
3133;3133;6.8;0.28;0.39
3134;3134;7.0;0.35;0.24
3135;3135;7.1;0.22;0.32
3136;3136;8.3;0.24;0.27
3137;3137;6.8;0.26;0.32
3138;3138;7.2;0.16;0.26
3139;3139;7.9;0.18;0.36
3140;3140;5.5;0.24;0.32
3141;3141;7.1;0.33;0.64
3142;3142;7.7;0.28;0.35
3143;3143;7.5;0.26;0.52
3144;3144;6.5;0.14;0.32
3145;3145;8.2;0.21;0.32
3146;3146;7.2;0.2;0.31
3147;3147;7.2;0.115;0.3
3148;3148;6.4;0.29;0.2
3149;3149;6.8;0.24;0.34
3150;3150;7.0;0.24;0.34
3151;3151;7.0;0.22;0.33
3152;3152;7.5;0.18;0.39
3153;3153;9.8;0.93;0.45
3154;3154;7.8;0.29;0.33
3155;3155;7.9;0.28;0.32
3156;3156;8.5;0.25;0.27
3157;3157;7.4;0.18;0.27
3158;3158;6.3;0.24;0.37
3159;3159;6.0;0.33;0.38
3160;3160;6.8;0.37;0.28
3161;3161;9.9;0.49;0.23
3162;3162;8.4;0.22;0.28
3163;3163;7.0;0.35;0.31
3164;3164;7.4;0.19;0.3
3165;3165;6.9;0.32;0.13
3166;3166;7.6;0.32;0.58
3167;3167;7.4;0.19;0.3
3168;3168;6.0;0.34;0.24
3169;3169;7.7;0.24;0.31
3170;3170;8.0;0.36;0.43
3171;3171;7.4;0.29;0.25
3172;3172;6.6;0.32;0.27
3173;3173;6.3;0.3;0.24
3174;3174;6.4;0.33;0.24
3175;3175;7.5;0.18;0.31
3176;3176;6.5;0.39;0.81
3177;3177;6.8;0.25;0.18
3178;3178;6.4;0.18;0.32
3179;3179;7.1;0.18;0.32
3180;3180;7.6;0.27;0.42
3181;3181;9.2;0.23;0.35
3182;3182;7.9;0.28;0.41
3183;3183;7.0;0.22;0.26
3184;3184;7.3;0.18;0.29
3185;3185;7.1;0.26;0.19
3186;3186;6.6;0.25;0.42
3187;3187;6.4;0.24;0.23
3188;3188;6.0;0.28;0.27
3189;3189;7.8;0.24;0.38
3190;3190;7.6;0.27;0.33
3191;3191;7.7;0.39;0.34
3192;3192;8.9;0.24;0.33
3193;3193;6.6;0.23;0.24
3194;3194;7.1;0.26;0.3
3195;3195;7.0;0.32;0.35
3196;3196;7.4;0.24;0.26
3197;3197;6.9;0.21;0.33
3198;3198;7.4;0.17;0.29
3199;3199;8.5;0.28;0.34
3200;3200;7.8;0.3;0.37
3201;3201;8.1;0.25;0.38
3202;3202;7.7;0.28;0.29
3203;3203;6.5;0.24;0.36
3204;3204;7.0;0.22;0.32
3205;3205;8.0;0.45;0.28
3206;3206;6.9;0.23;0.33
3207;3207;7.6;0.23;0.26
3208;3208;7.7;0.28;0.58
3209;3209;7.7;0.27;0.61
3210;3210;7.1;0.2;0.36
